Offset(P)            #Ptr   #Hnd Access Name
0x0000000001e76978      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Temporary Internet Files\Content.IE5\8NWR8PY3\olyrbtn_2010[1].gif
0x0000000001e78028      1      0 R--rw- \Device\HarddiskVolume1\Program Files\Mozilla Firefox\components\browser.xpt
0x0000000001e783f8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000001e79028      1      0 R--r-d \Device\HarddiskVolume1\Program Files\Adobe\Acrobat 6.0\Reader\OPP.dll
0x0000000001e790e0      1      1 ------ \Device\Afd\Endpoint
0x0000000001e79c28      1      0 -W-rw- \Device\HarddiskVolume1\Program Files\Mozilla Firefox\res\html\gopher-unknown.gif
0x0000000001e79cc0      1      0 R--r-d \Device\HarddiskVolume1\Program Files\Adobe\Acrobat 6.0\Reader\ActiveX\pdf.ocx
0x0000000001e7a028      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\mobsync.exe
0x0000000001e7a7c0      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\Administrator\My Documents\My Music\Desktop.ini
0x0000000001e7a8d8      1      0 R--rw- \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Temporary Internet Files\Content.IE5\KD474HKH\urchin[1].js
0x0000000001e7bda8      1      0 R--r-- \Device\HarddiskVolume1\Program Files\Adobe\Acrobat 6.0\Resource\Font\PFM\SY______.PFM
0x0000000001e7be40      1      0 R--r-d \Device\HarddiskVolume1\Program Files\Adobe\Acrobat 6.0\Reader\plug_ins\AcroForm.api
0x0000000001e7c960      1      0 R--r-d \Device\HarddiskVolume1\DOCUME~1\ADMINI~1\LOCALS~1\Temp\ff_temp\xpcom.ns\bin\plds4.dll
0x0000000001e7cc78      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000001e7d248      1      0 -W-rw- \Device\HarddiskVolume1\Program Files\Mozilla Firefox\searchplugins\yahoo.gif
0x0000000001e7d688      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\sysmon.ocx
0x0000000001e7e028      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Temporary Internet Files\Content.IE5\UDUFSTIB\security[1].gif
0x0000000001e7e940      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\stdole32.tlb
0x0000000001e7f028      1      0 -W---- \Device\HarddiskVolume1\Program Files\Adobe\Acrobat 6.0\Reader\plug_ins\PictureTasks\OLS\Locale\ENU\description.xml
0x0000000001e80028      1      0 R--rw- \Device\HarddiskVolume1\Program Files\Mozilla Firefox\res\loading-image.gif
0x0000000001e807b8      1      0 R--r-d \Device\HarddiskVolume1\Program Files\Adobe\Acrobat 6.0\Reader\plug_ins\Updater.api
0x0000000001e80850      1      0 R--r-d \Device\HarddiskVolume1\Program Files\Adobe\Acrobat 6.0\Reader\plug_ins\Soap.api
0x0000000001e80f68      1      0 -W---- \Device\HarddiskVolume1\Program Files\Adobe\Acrobat 6.0\Reader\HowTo\ENU\eBook04.html
0x0000000001e81540      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\Paint.lnk
0x0000000001e816e8      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x0000000001e81868      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x0000000001e81cf8      1      1 RW-rw- \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Temporary Internet Files\Content.IE5\index.dat
0x0000000001e82288      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000001e82b10      3      1 RW-r-- \Device\HarddiskVolume1\WINDOWS\system32\lowsec\user.ds.lll
0x0000000001e82e60      1      0 R--rw- \Device\HarddiskVolume1\Program Files\Mozilla Firefox\components\nsSidebar.js
0x0000000001e83028      2      1 ------ \Device\NamedPipe\lsass
0x0000000001e830c8      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\atmlib.dll
0x0000000001e831d8      1      0 R--r-- \Device\HarddiskVolume1\Program Files\Adobe\Acrobat 6.0\Resource\Font\CourierStd-BoldOblique.otf
0x0000000001e832d8      1      0 -WD--- \Device\HarddiskVolume1\System Volume Information\_restore{834817DC-A3FD-4C6D-B5EC-0713C53C7E4B}\RP3\snapshot\Repository\FS\OBJECTS.MAP
0x0000000001e83630      1      0 R--rw- \Device\HarddiskVolume1\Program Files\Mozilla Firefox\res\quirk.css
0x0000000001e83a68      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x0000000001e83b38      1      0 -WD--- \Device\HarddiskVolume1\System Volume Information\_restore{834817DC-A3FD-4C6D-B5EC-0713C53C7E4B}\RP3\snapshot\Repository\FS\MAPPING2.MAP
0x0000000001e83bd0      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x0000000001e83d28      1      0 -WD--- \Device\HarddiskVolume1\System Volume Information\_restore{834817DC-A3FD-4C6D-B5EC-0713C53C7E4B}\RP3\snapshot\Repository\FS\OBJECTS.DATA
0x0000000001e83dc8      1      1 ------ \Device\NamedPipe\lsarpc
0x0000000001e83f28      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\wzcdlg.dll
0x0000000001e85028      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Temporary Internet Files\Content.IE5\8NWR8PY3\upsell_bg_2010[1].jpg
0x0000000001e851c8      1      0 R--r-d \Device\HarddiskVolume1\Program Files\Adobe\Acrobat 6.0\Reader\plug_ins\PictureTasks\PictureTasks.api
0x0000000001e85348      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x0000000001e85620      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x0000000001e85f90      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x0000000001e862a8      1      0 -W---- \Device\HarddiskVolume1\Program Files\Adobe\Acrobat 6.0\Reader\HowTo\ENU\Sign.html
0x0000000001e864e0      1      0 R--r-- \Device\HarddiskVolume1\Program Files\Adobe\Acrobat 6.0\Reader\Javascripts\aform.js
0x0000000001e86938      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x0000000001e86d78      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x0000000001e87f28      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000001e88458      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000001e888a8      1      0 R--rw- \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Temporary Internet Files\Content.IE5\UDUFSTIB\hp_1[1].css
0x0000000001e88a50      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x0000000001e88b88      1      0 -W-rw- \Device\HarddiskVolume1\Program Files\Mozilla Firefox\searchplugins\google.old
0x0000000001e89308      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\system32\dxtrans.dll
0x0000000001e893a0      1      0 R--rw- \Device\HarddiskVolume1\Program Files\Mozilla Firefox\res\hiddenWindow.html
0x0000000001e89970      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32
0x0000000001e89e58      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x0000000001e8a8e0      1      0 R--rw- \Device\HarddiskVolume1\Program Files\Mozilla Firefox\chrome\en-US.manifest
0x0000000001e8aad8      1      1 ------ \Device\NamedPipe\lsarpc
0x0000000001e8ab70      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\desktop.ini
0x0000000001e8ac70      1      0 R--rw- \Device\HarddiskVolume1\Program Files\MSN Gaming Zone\Windows\bckgzm.exe
0x0000000001e8ae58      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x0000000001e8b260      1      0 R--rw- \Device\HarddiskVolume1\Program Files\MSN Gaming Zone\Windows\Rvsezm.exe
0x0000000001e8b438      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x0000000001e8b6f0      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x0000000001e8b978      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x0000000001e8c460      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x0000000001e8c598      1      0 -WD--- \Device\HarddiskVolume1\System Volume Information\_restore{834817DC-A3FD-4C6D-B5EC-0713C53C7E4B}\RP3\snapshot\Repository\FS\INDEX.BTR
0x0000000001e8c738      1      0 R--rw- \Device\HarddiskVolume1\Program Files\Mozilla Firefox\firefox.exe
0x0000000001e8c850      1      0 R--r-d \Device\HarddiskVolume1\Program Files\Adobe\Acrobat 6.0\Reader\SPPlugins\ADMPlugin.apl
0x0000000001e8c8e8      1      1 R--r-- \Device\HarddiskVolume1\DOCUME~1\ADMINI~1\LOCALS~1\Temp\Acr107.tmp
0x0000000001e8c9a8      1      0 R--r-d \Device\HarddiskVolume1\Program Files\Adobe\Acrobat 6.0\Reader\plug_ins\EScript.api
0x0000000001e8cf90      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\msimsg.dll
0x0000000001e8d9d0      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\msihnd.dll
0x0000000001e8de48      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\Fonts\verdana.ttf
0x0000000001e8f028      1      1 RW-rw- \Device\HarddiskVolume1\Documents and Settings\LocalService\Local Settings\Temporary Internet Files\Content.IE5\index.dat
0x0000000001e8f780      1      0 R--rw- \Device\HarddiskVolume1\Program Files\Mozilla Firefox\components\nsBrowserContentHandler.js
0x0000000001e8f8c0      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\system32\rasapi32.dll
0x0000000001e90028      2      1 ------ \Device\NamedPipe\lsass
0x0000000001e90650      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ws2help.dll
0x0000000001e90778      1      0 R--rw- \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Temporary Internet Files\Content.IE5\8NWR8PY3\ovr_57[2].css
0x0000000001e91028      2      1 ------ \Device\NamedPipe\lsass
0x0000000001e91238      2      1 ------ \Device\NamedPipe\ROUTER
0x0000000001e912d0      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\ntlsapi.dll
0x0000000001e91700      1      0 -W-rw- \Device\HarddiskVolume1\Program Files\Mozilla Firefox\updater.ini
0x0000000001e919a8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wups.dll
0x0000000001e92d18      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Temporary Internet Files\Content.IE5\8NWR8PY3\bullet_blue[1].jpg
0x0000000001e933d8      1      0 R--rw- \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Temporary Internet Files\Content.IE5\UDUFSTIB\program[1].css
0x0000000001e93520      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Mozilla Firefox\Mozilla Firefox.lnk
0x0000000001e935b8      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Administrative Tools\Services.lnk
0x0000000001e93818      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\TPVMW32.dll
0x0000000001e93970      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\drivers\kmixer.sys
0x0000000001e94028      1      1 RW-rw- \Device\HarddiskVolume1\Documents and Settings\LocalService\Local Settings\History\History.IE5\index.dat
0x0000000001e94278      2      1 RW-rw- \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Application Data\VMware\hgfs.dat
0x0000000001e94348      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\winhttp.dll
0x0000000001e95028      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\kmddsp.tsp
0x0000000001e95398      1      0 RW-rwd \Device\HarddiskVolume1\Documents and Settings\NetworkService\Local Settings\Temporary Internet Files\Content.IE5\00F3AAQI\desktop.ini
0x0000000001e95918      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\system32\rasadhlp.dll
0x0000000001e95e60      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x0000000001e95e60      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x0000000001e97028      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\system32\dciman32.dll
0x0000000001e97490      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\mycomput.dll
0x0000000001e976d0      1      0 RW---- \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Temporary Internet Files\Content.IE5\UDUFSTIB\CAKLUB41.HTM
0x0000000001e97bd0      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\Administrator\Start Menu\Programs\Accessories\Accessibility\desktop.ini
0x0000000001e97ce8      1      0 RW-rwd \Device\HarddiskVolume1\Documents and Settings\NetworkService\Local Settings\Temporary Internet Files\Content.IE5\2XI9S3KX\desktop.ini
0x0000000001e97f68      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\inetcfg.dll
0x0000000001e989b8      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x0000000001e98c60      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\Fonts\georgiai.ttf
0x0000000001e98e70      1      0 -W-rw- \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Temporary Internet Files\Content.IE5\KD474HKH\search[7]
0x0000000001e991c0      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\svchost.exe
0x0000000001e99258      1      1 RW-r-- \Device\HarddiskVolume1\WINDOWS\system32\h323log.txt
0x0000000001e99360      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\h323.tsp
0x0000000001e99600      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\tprdpw32.dll
0x0000000001e99a10      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x0000000001e99c00      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\msls31.dll
0x0000000001e99d18      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\mshtml.dll
0x0000000001e9a2e0      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\Administrator\Start Menu\Programs\Remote Assistance.lnk
0x0000000001e9a610      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\ndptsp.tsp
0x0000000001e9a880      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\WinSxS\Manifests\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9.Manifest
0x0000000001e9a918      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\ddrawex.dll
0x0000000001e9aa08      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000001e9aaa0      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Windows Movie Maker.lnk
0x0000000001e9ad18      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\shimeng.dll
0x0000000001e9adb0      1      0 R--rw- \Device\HarddiskVolume1\Documents and Settings\All Users\Application Data\Microsoft\User Account Pictures\Administrator.bmp
0x0000000001e9b028      1      1 RW-rw- \Device\HarddiskVolume1\Documents and Settings\LocalService\Cookies\index.dat
0x0000000001e9b178      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\Fonts\arialbd.ttf
0x0000000001e9b638      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\ipconf.tsp
0x0000000001e9bd18      1      0 -W-rw- \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Temporary Internet Files\Content.IE5\Y9UHCP2P\search[6]
0x0000000001e9c5f0      1      1 RW---- \Device\HarddiskVolume1\WINDOWS\SoftwareDistribution\DataStore\Logs\edb.log
0x0000000001e9dac8      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Adobe Reader 6.0.lnk
0x0000000001e9e670      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\msvfw32.dll
0x0000000001e9e918      3      1 ------ \Device\NamedPipe\net\NtControlPipe13
0x0000000001e9e9b0      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\usp10.dll
0x0000000001e9ec30      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\Administrator\My Documents\My Pictures\Desktop.ini
0x0000000001e9ee60      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\jscript.dll
0x0000000001e9f360      1      0 R--rw- \Device\HarddiskVolume1\Program Files\MSN Gaming Zone\Windows\hrtzzm.exe
0x0000000001e9f4f8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000001e9fe88      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32
0x0000000001ea0028      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\drivers\etc\hosts
0x0000000001ea0318      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\system32\Macromed\Flash\flash.ocx
0x0000000001ea06f0      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\Fonts\comic.ttf
0x0000000001ea0788      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\Fonts\palab.ttf
0x0000000001ea0f28      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\Fonts\palai.ttf
0x0000000001ea1370      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\mstsc.exe
0x0000000001ea18a0      1      0 R--rw- \Device\HarddiskVolume1\Program Files\MSN Gaming Zone\Windows\shvlzm.exe
0x0000000001ea1c38      1      0 R--r-d \Device\HarddiskVolume1\Program Files\Adobe\Acrobat 6.0\Reader\plug_ins\MakeAccessible.api
0x0000000001ea2090      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\Fonts\gautami.ttf
0x0000000001ea2388      1      0 R----- \Device\HarddiskVolume1\WINDOWS\Prefetch\SVCHOST.EXE-3530F672.pf
0x0000000001ea2d38      3      1 R--rwd \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu
0x0000000001ea3190      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\wuaucpl.cpl
0x0000000001ea3b38      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x0000000001ea3e40      1      0 RW-rw- \Device\HarddiskVolume1\Program Files\Mozilla Firefox\install_wizard.log
0x0000000001ea40a8      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\wuaucpl.cpl
0x0000000001ea42b8      2      1 RWDrw- \Device\HarddiskVolume1\WINDOWS\Temp\Perflib_Perfdata_65c.dat
0x0000000001ea4770      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\Administrator\Start Menu\Programs\Accessories\desktop.ini
0x0000000001ea4a20      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x0000000001ea4ab8      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\browselc.dll
0x0000000001ea4f90      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\System Tools\Activate Windows.lnk
0x0000000001ea50e0      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\Entertainment\Sound Recorder.lnk
0x0000000001ea5368      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x0000000001ea5f90      1      0 -W-rw- \Device\HarddiskVolume1\Program Files\Mozilla Firefox\res\table-add-column-before-active.gif
0x0000000001ea6308      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\Administrator\Recent\Desktop.ini
0x0000000001ea6740      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x0000000001ea6c40      1      1 R--rw- \Device\HarddiskVolume1\Documents and Settings\Administrator
0x0000000001ea7028      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\drprov.dll
0x0000000001ea7218      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x0000000001ea7980      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\rcbdyctl.dll
0x0000000001ea7c00      1      1 ------ \Device\NamedPipe\lsarpc
0x0000000001ea7d18      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Administrative Tools\Component Services.lnk
0x0000000001ea7db0      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x0000000001ea7ef8      1      1 ------ \Device\NamedPipe\wkssvc
0x0000000001ea8070      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC80.MFCLOC_1fc8b3b9a1e18e3b_8.0.50727.762_x-ww_91481303
0x0000000001ea8440      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32
0x0000000001ea86f8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000001ea8df0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000001ea9028      1      0 R--r-d \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\VMwareTray.exe
0x0000000001eaa038      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000001eaa2c8      3      1 R--rwd \Device\HarddiskVolume1\Documents and Settings\All Users\Desktop
0x0000000001eaa6a0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000001eaac08      3      1 R--rwd \Device\HarddiskVolume1\Documents and Settings\Administrator\NetHood
0x0000000001eaaf90      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000001eab228      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000001eab2c0      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\System Tools\Character Map.lnk
0x0000000001eabbd0      1      0 R--rw- \Device\HarddiskVolume1\Program Files\Mozilla Firefox\chrome\reporter.manifest
0x0000000001eae700      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000001eae800      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x0000000001eae9e0      1      1 ------ \Device\NamedPipe\net\NtControlPipe13
0x0000000001eaf180      3      1 R--rwd \Device\HarddiskVolume1\Documents and Settings\Administrator\PrintHood
0x0000000001eaf5a0      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x0000000001eafa40      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
