     Inode Address Inode Number              Path
0xffff88001c58a780                      2891 /sys/devices/system/cpu/cpu0/cache/index1/shared_cpu_map
0xffff88001c589148                      7108 /sys/devices/system/cpu/cpu0/topology
0xffff88001c588768                      7113 /sys/devices/system/cpu/cpu0/topology/core_siblings
0xffff88001ee458b0                      2626 /sys/devices/pnp0
0xffff88001ecf6ee8                      2627 /sys/devices/pnp0/uevent
0xffff88001ee50000                      2771 /sys/devices/pnp0/00:0d
0xffff8800074289e0                      2788 /sys/devices/pnp0/00:0d/driver
0xffff88001c746ee8                      2779 /sys/devices/pnp0/00:0d/subsystem
0xffff88001ecc18b0                      2777 /sys/devices/pnp0/00:0d/id
0xffff88001ee50278                      2774 /sys/devices/pnp0/00:0d/uevent
0xffff88001ee4f650                      2760 /sys/devices/pnp0/00:0c
0xffff88001c746c70                      2768 /sys/devices/pnp0/00:0c/subsystem
0xffff88001ecc1638                      2766 /sys/devices/pnp0/00:0c/id
0xffff88001ee4f8c8                      2763 /sys/devices/pnp0/00:0c/uevent
0xffff88001ee4eee8                      2749 /sys/devices/pnp0/00:0b
0xffff880007428768                      7097 /sys/devices/pnp0/00:0b/driver
0xffff88001ecc13c0                      2757 /sys/devices/pnp0/00:0b/subsystem
0xffff88001ecc1148                      2755 /sys/devices/pnp0/00:0b/id
0xffff88001eef8768                      7059 /sys/devices/pnp0/00:0b/tty
0xffff88001eef89e0                      7060 /sys/devices/pnp0/00:0b/tty/ttyS1
0xffff88001edd7b40                      7064 /sys/devices/pnp0/00:0b/tty/ttyS1/subsystem
0xffff88001eef8c58                      7061 /sys/devices/pnp0/00:0b/tty/ttyS1/uevent
0xffff88001ee4f160                      2752 /sys/devices/pnp0/00:0b/uevent
0xffff88001ee4e780                      2738 /sys/devices/pnp0/00:0a
0xffff880007428278                      7094 /sys/devices/pnp0/00:0a/driver
0xffff88001ecc0ed0                      2746 /sys/devices/pnp0/00:0a/subsystem
0xffff88001ecc0c58                      2744 /sys/devices/pnp0/00:0a/id
0xffff88001eef7b40                      7050 /sys/devices/pnp0/00:0a/tty
0xffff88001eef8000                      7051 /sys/devices/pnp0/00:0a/tty/ttyS0
0xffff88001edd73d8                      7055 /sys/devices/pnp0/00:0a/tty/ttyS0/subsystem
0xffff88001eef8278                      7052 /sys/devices/pnp0/00:0a/tty/ttyS0/uevent
0xffff88001ee4e9f8                      2741 /sys/devices/pnp0/00:0a/uevent
0xffff88001ee4e018                      2727 /sys/devices/pnp0/00:09
0xffff8800074c7b40                     10490 /sys/devices/pnp0/00:09/driver
0xffff88001c534c58                     10845 /sys/devices/pnp0/00:09/ppdev
0xffff88001c534ed0                     10846 /sys/devices/pnp0/00:09/ppdev/parport0
0xffff88001c5353c0                     10850 /sys/devices/pnp0/00:09/ppdev/parport0/subsystem
0xffff88001c535148                     10847 /sys/devices/pnp0/00:09/ppdev/parport0/uevent
0xffff88001ecc3160                      2735 /sys/devices/pnp0/00:09/subsystem
0xffff88001ecc29f8                     10766 /sys/devices/pnp0/00:09/printer
0xffff88001ecc2ee8                     10767 /sys/devices/pnp0/00:09/printer/lp0
0xffff88001ecc2780                     10771 /sys/devices/pnp0/00:09/printer/lp0/subsystem
0xffff88001ecc3650                     10768 /sys/devices/pnp0/00:09/printer/lp0/uevent
0xffff88001ecc09e0                      2733 /sys/devices/pnp0/00:09/id
0xffff88001ee4e290                      2730 /sys/devices/pnp0/00:09/uevent
0xffff88001ee4d8b0                      2716 /sys/devices/pnp0/00:08
0xffff8800074c78c8                      2786 /sys/devices/pnp0/00:08/driver
0xffff88001c7469f8                      2724 /sys/devices/pnp0/00:08/subsystem
0xffff88001ecc0768                      2722 /sys/devices/pnp0/00:08/id
0xffff88001ee4db28                      2719 /sys/devices/pnp0/00:08/uevent
0xffff88001ee4d148                      2705 /sys/devices/pnp0/00:07
0xffff8800074c73d8                      8746 /sys/devices/pnp0/00:07/driver
0xffff88001c746780                      2713 /sys/devices/pnp0/00:07/subsystem
0xffff88001ecc04f0                      2711 /sys/devices/pnp0/00:07/id
0xffff88001ee4d3c0                      2708 /sys/devices/pnp0/00:07/uevent
0xffff88001ee4c9e0                      2694 /sys/devices/pnp0/00:06
0xffff8800074c6ee8                      8740 /sys/devices/pnp0/00:06/driver
0xffff88001c746508                      2702 /sys/devices/pnp0/00:06/subsystem
0xffff88001ecc0278                      2700 /sys/devices/pnp0/00:06/id
0xffff88001ee4cc58                      2697 /sys/devices/pnp0/00:06/uevent
0xffff88001ee4c278                      2683 /sys/devices/pnp0/00:05
0xffff88001c746290                      2691 /sys/devices/pnp0/00:05/subsystem
0xffff88001ecc0000                      2689 /sys/devices/pnp0/00:05/id
0xffff88001ee4c4f0                      2686 /sys/devices/pnp0/00:05/uevent
0xffff88001ee478c8                      2672 /sys/devices/pnp0/00:04
0xffff88001ecf7b40                      2680 /sys/devices/pnp0/00:04/subsystem
0xffff88001ecf78c8                      2678 /sys/devices/pnp0/00:04/id
0xffff88001edd7160                      8842 /sys/devices/pnp0/00:04/driver
0xffff88001ef0b3d8                      8845 /sys/devices/pnp0/00:04/rtc
0xffff88001ef0b650                      8846 /sys/devices/pnp0/00:04/rtc/rtc0
0xffff88001c7453c0                      8861 /sys/devices/pnp0/00:04/rtc/rtc0/wakealarm
0xffff88001edd6ee8                      8850 /sys/devices/pnp0/00:04/rtc/rtc0/subsystem
0xffff88001ef0b8c8                      8847 /sys/devices/pnp0/00:04/rtc/rtc0/uevent
0xffff88001ee47b40                      2675 /sys/devices/pnp0/00:04/uevent
0xffff88001ee47160                      2661 /sys/devices/pnp0/00:03
0xffff88001c746018                      2669 /sys/devices/pnp0/00:03/subsystem
0xffff88001ecf7650                      2667 /sys/devices/pnp0/00:03/id
0xffff88001ee473d8                      2664 /sys/devices/pnp0/00:03/uevent
0xffff88001ee469f8                      2650 /sys/devices/pnp0/00:02
0xffff88001c745da0                      2658 /sys/devices/pnp0/00:02/subsystem
0xffff88001ecf73d8                      2656 /sys/devices/pnp0/00:02/id
0xffff88001ee46c70                      2653 /sys/devices/pnp0/00:02/uevent
0xffff88001ee46290                      2639 /sys/devices/pnp0/00:01
0xffff8800074c6780                      2784 /sys/devices/pnp0/00:01/driver
0xffff88001c745b28                      2647 /sys/devices/pnp0/00:01/subsystem
0xffff88001ecf7160                      2645 /sys/devices/pnp0/00:01/id
0xffff88001ee46508                      2642 /sys/devices/pnp0/00:01/uevent
0xffff88001ee45b28                      2630 /sys/devices/pnp0/00:00
0xffff88001c7458b0                      2636 /sys/devices/pnp0/00:00/subsystem
0xffff88001ecf6c70                      2634 /sys/devices/pnp0/00:00/id
0xffff88001ee45da0                      2631 /sys/devices/pnp0/00:00/uevent
0xffff88001edff160                       412 /sys/devices/LNXSYSTM:00
0xffff88001ef258b0                       415 /sys/devices/LNXSYSTM:00/subsystem
0xffff88001ee44c58                      1044 /sys/devices/LNXSYSTM:00/LNXPWRBN:00
0xffff88001c853160                      6255 /sys/devices/LNXSYSTM:00/LNXPWRBN:00/driver
0xffff88001ef25b28                      1047 /sys/devices/LNXSYSTM:00/LNXPWRBN:00/subsystem
0xffff88001ef06c70                      6256 /sys/devices/LNXSYSTM:00/LNXPWRBN:00/input
0xffff88001ef06ee8                      6257 /sys/devices/LNXSYSTM:00/LNXPWRBN:00/input/input0
0xffff880007428c58                      6261 /sys/devices/LNXSYSTM:00/LNXPWRBN:00/input/input0/device
0xffff88001c8533d8                      6262 /sys/devices/LNXSYSTM:00/LNXPWRBN:00/input/input0/name
0xffff88001c852508                      6271 /sys/devices/LNXSYSTM:00/LNXPWRBN:00/input/input0/capabilities
0xffff880007429148                      6280 /sys/devices/LNXSYSTM:00/LNXPWRBN:00/input/input0/capabilities/sw
0xffff88001c852ee8                      6273 /sys/devices/LNXSYSTM:00/LNXPWRBN:00/input/input0/capabilities/key
0xffff88001c852c70                      6274 /sys/devices/LNXSYSTM:00/LNXPWRBN:00/input/input0/capabilities/rel
0xffff88001c8529f8                      6275 /sys/devices/LNXSYSTM:00/LNXPWRBN:00/input/input0/capabilities/abs
0xffff88001c852780                      6272 /sys/devices/LNXSYSTM:00/LNXPWRBN:00/input/input0/capabilities/ev
0xffff88001ef25da0                      6259 /sys/devices/LNXSYSTM:00/LNXPWRBN:00/input/input0/subsystem
0xffff88001ef09148                      8816 /sys/devices/LNXSYSTM:00/LNXPWRBN:00/input/input0/event0
0xffff880007428ed0                      8822 /sys/devices/LNXSYSTM:00/LNXPWRBN:00/input/input0/event0/device
0xffff88001ef26018                      8820 /sys/devices/LNXSYSTM:00/LNXPWRBN:00/input/input0/event0/subsystem
0xffff88001ef093c0                      8817 /sys/devices/LNXSYSTM:00/LNXPWRBN:00/input/input0/event0/uevent
0xffff88001ef07160                      6258 /sys/devices/LNXSYSTM:00/LNXPWRBN:00/input/input0/uevent
0xffff88001ee44ed0                      1045 /sys/devices/LNXSYSTM:00/LNXPWRBN:00/uevent
0xffff88001ee444f0                      1035 /sys/devices/LNXSYSTM:00/LNXTHERM:00
0xffff88001ef39148                      1038 /sys/devices/LNXSYSTM:00/LNXTHERM:00/subsystem
0xffff88001ee44768                      1036 /sys/devices/LNXSYSTM:00/LNXTHERM:00/uevent
0xffff88001edff8c8                       421 /sys/devices/LNXSYSTM:00/LNXSYBUS:00
0xffff88001ef26290                       424 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/subsystem
0xffff88001ee433d8                      1017 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A05:01
0xffff88001ef38c58                      1020 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A05:01/subsystem
0xffff88001ee43b40                      1026 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A05:01/PNP0A05:02
0xffff88001ef38ed0                      1029 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A05:01/PNP0A05:02/subsystem
0xffff88001ee44000                      1027 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A05:01/PNP0A05:02/uevent
0xffff88001ee43650                      1018 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A05:01/uevent
0xffff88001ee42c70                      1008 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/LNXCPU:03
0xffff88001ef27160                      1011 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/LNXCPU:03/subsystem
0xffff88001ee42ee8                      1009 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/LNXCPU:03/uevent
0xffff88001ee42508                       999 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/LNXCPU:02
0xffff88001ef26ee8                      1002 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/LNXCPU:02/subsystem
0xffff88001ee42780                      1000 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/LNXCPU:02/uevent
0xffff88001ee41da0                       990 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/LNXCPU:01
0xffff88001ef26c70                       993 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/LNXCPU:01/subsystem
0xffff88001ee42018                       991 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/LNXCPU:01/uevent
0xffff88001ee41638                       981 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/LNXCPU:00
0xffff88001ef269f8                       984 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/LNXCPU:00/subsystem
0xffff88001ee418b0                       982 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/LNXCPU:00/uevent
0xffff88001ee40ed0                       972 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/ACPI0003:00
0xffff88001ef26508                       975 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/ACPI0003:00/subsystem
0xffff88001ef0c278                      6240 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/ACPI0003:00/power_supply
0xffff88001ef0c4f0                      6241 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/ACPI0003:00/power_supply/ACAD
0xffff8800074293c0                      6245 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/ACPI0003:00/power_supply/ACAD/device
0xffff88001c58d148                      6249 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/ACPI0003:00/power_supply/ACAD/online
0xffff88001c5889e0                      6248 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/ACPI0003:00/power_supply/ACAD/type
0xffff88001ef26780                      6243 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/ACPI0003:00/power_supply/ACAD/subsystem
0xffff88001ef0c768                      6242 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/ACPI0003:00/power_supply/ACAD/uevent
0xffff88001ee41148                       973 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/ACPI0003:00/uevent
0xffff88001ee20278                       430 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00
0xffff88001ef273d8                       433 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/subsystem
0xffff88001ee40768                       963 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:27
0xffff88001ef389e0                       966 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:27/subsystem
0xffff88001ee409e0                       964 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:27/uevent
0xffff88001ee40000                       954 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:26
0xffff88001ef38768                       957 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:26/subsystem
0xffff88001ee40278                       955 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:26/uevent
0xffff88001ee3f650                       945 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:25
0xffff88001ef384f0                       948 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:25/subsystem
0xffff88001ee3f8c8                       946 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:25/uevent
0xffff88001ee3eee8                       936 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:24
0xffff88001ef38278                       939 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:24/subsystem
0xffff88001ee3f160                       937 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:24/uevent
0xffff88001ee3e780                       927 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:23
0xffff88001ef38000                       930 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:23/subsystem
0xffff88001ee3e9f8                       928 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:23/uevent
0xffff88001ee3e018                       918 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:22
0xffff88001ef37b40                       921 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:22/subsystem
0xffff88001ee3e290                       919 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:22/uevent
0xffff88001ee3d8b0                       909 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:21
0xffff88001ef378c8                       912 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:21/subsystem
0xffff88001ee3db28                       910 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:21/uevent
0xffff88001ee3d148                       900 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:20
0xffff88001ef37650                       903 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:20/subsystem
0xffff88001ee3d3c0                       901 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:20/uevent
0xffff88001ee3c9e0                       891 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:1f
0xffff88001ef373d8                       894 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:1f/subsystem
0xffff88001ee3cc58                       892 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:1f/uevent
0xffff88001ee3c278                       882 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:1e
0xffff88001ef37160                       885 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:1e/subsystem
0xffff88001ee3c4f0                       883 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:1e/uevent
0xffff88001ee3b8c8                       873 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:1d
0xffff88001ef36ee8                       876 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:1d/subsystem
0xffff88001ee3bb40                       874 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:1d/uevent
0xffff88001ee3b160                       864 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:1c
0xffff88001ef36c70                       867 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:1c/subsystem
0xffff88001ee3b3d8                       865 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:1c/uevent
0xffff88001ee3a9f8                       855 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:1b
0xffff88001ef369f8                       858 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:1b/subsystem
0xffff88001ee3ac70                       856 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:1b/uevent
0xffff88001ee3a290                       846 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:1a
0xffff88001ef36780                       849 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:1a/subsystem
0xffff88001ee3a508                       847 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:1a/uevent
0xffff88001ee39b28                       837 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:19
0xffff88001ef36508                       840 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:19/subsystem
0xffff88001ee39da0                       838 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:19/uevent
0xffff88001ee393c0                       828 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:18
0xffff88001ef36290                       831 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:18/subsystem
0xffff88001ee39638                       829 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:18/uevent
0xffff88001ee38c58                       819 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:17
0xffff88001ef36018                       822 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:17/subsystem
0xffff88001ee38ed0                       820 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:17/uevent
0xffff88001ee384f0                       810 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:16
0xffff88001ef35da0                       813 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:16/subsystem
0xffff88001ee38768                       811 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:16/uevent
0xffff88001ee37b40                       801 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:15
0xffff88001ef35b28                       804 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:15/subsystem
0xffff88001ee38000                       802 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:15/uevent
0xffff88001ee373d8                       792 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:14
0xffff88001ef358b0                       795 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:14/subsystem
0xffff88001ee37650                       793 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:14/uevent
0xffff88001ee36c70                       783 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:13
0xffff88001ef35638                       786 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:13/subsystem
0xffff88001ee36ee8                       784 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:13/uevent
0xffff88001ee36508                       774 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:12
0xffff88001ef353c0                       777 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:12/subsystem
0xffff88001ee36780                       775 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:12/uevent
0xffff88001ee35da0                       765 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:11
0xffff88001ef35148                       768 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:11/subsystem
0xffff88001ee36018                       766 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:11/uevent
0xffff88001ee35638                       756 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:10
0xffff88001ef34ed0                       759 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:10/subsystem
0xffff88001ee358b0                       757 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:10/uevent
0xffff88001ee34ed0                       747 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:0f
0xffff88001ef34c58                       750 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:0f/subsystem
0xffff88001ee35148                       748 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:0f/uevent
0xffff88001ee34768                       738 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:0e
0xffff88001ef349e0                       741 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:0e/subsystem
0xffff88001ee349e0                       739 /sys/devices/LNXSYSTM:00/LNXSYBUS:00/PNP0A03:00/device:0e/uevent
