Offset(P)            #Ptr   #Hnd Access Name
0x0000ba033d2a04c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d2a0c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d2a14c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d2a1c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d2a24c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d2a2c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d2a3bf0  32766      1 R--r-d \Device\HarddiskVolume4\Windows\Fonts\StaticCache.dat
0x0000ba033d2a3ef0      1      0 R--rwd \Device\HarddiskVolume4\Users\Administrator\Saved Games\desktop.ini
0x0000ba033d2a44c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d2a4c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d2a54c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d2a5c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d2a94c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d2a9c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d2aada0  32740      1 ------ \Device\Afd\Endpoint
0x0000ba033d2ab060     16      0 R--r-- \Device\HarddiskVolume4\Windows\System32\drivers\wof.sys
0x0000ba033d2aba10  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d2ac6d0     10      0 R--r-d \Device\HarddiskVolume4\Windows\SysWOW64\msctf.dll
0x0000ba033d2acc00      8      0 R--r-d \Device\HarddiskVolume4\Windows\SysWOW64\gdi32.dll
0x0000ba033d2acdb0     15      0 R--r-d \Device\HarddiskVolume4\Windows\System32\en-US\PeerDistSh.dll.mui
0x0000ba033d2aea40     16      0 R--r-- \Device\HarddiskVolume4\Windows\System32\drivers\vmci.sys
0x0000ba033d2af540     16      0 R--r-- \Device\HarddiskVolume4\Windows\System32\drivers\wfplwfs.sys
0x0000ba033d2af6d0  32769      1 RW-r-- \Device\HarddiskVolume4\Windows\System32\winevt\Logs\Microsoft-Windows-VPN%4Operational.evtx
0x0000ba033d2b04c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d2b0c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d2b1a40  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d2b1ef0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d2b44a0      6      0 R--r-d \Device\HarddiskVolume4\Windows\System32\ClipboardServer.dll
0x0000ba033d2b46b0  32229      1 ------ \Device\Afd\Endpoint
0x0000ba033d2c6080  32784      1 R--r-d \Device\HarddiskVolume4\Windows\System32\en-US\explorerframe.dll.mui
0x0000ba033d2c6540      1      0 R--r-d \Device\HarddiskVolume4\Windows\assembly\NativeImages_v4.0.30319_64\System.Dynamic\7f377f3a5953a879222cd7d7aa68ec27\System.Dynamic.ni.dll.aux
0x0000ba033d2c6750      1      0 R--r-d \Device\HarddiskVolume4\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.CSharp\35e6720896f3c8356e3f276cf7764904\Microsoft.CSharp.ni.dll.aux
0x0000ba033d35b4c0  32760      1 ------ \Device\Afd\Endpoint
0x0000ba033d35bc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d35c4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d35cc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d35d4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d35dc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d35e4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d35ec30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d35f4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d35fc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3604c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d360c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3614c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d361c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3624c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d362c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3634c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d363c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3644c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d364c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3654c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d365c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3664c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d366c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3674c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d367c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3684c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d368c30  32760      1 ------ \Device\Afd\Endpoint
0x0000ba033d3694c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d369c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d36a4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d36ac30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d36b4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d36bc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d36c4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d36cc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d36d4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d36dc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d36e4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d36ec30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d36f4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d36fc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3704c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d370c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3714c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d371c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3724c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d372c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3734c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d373c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3744c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d374c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3754c0  32760      1 ------ \Device\Afd\Endpoint
0x0000ba033d375c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3774c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d377c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3784c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d378c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3794c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d379c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d37a4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d37ac30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d37b4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d37bc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d37c4c0  32758      1 ------ \Device\Afd\Endpoint
0x0000ba033d37cc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d37d4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d37dc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d37e4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d37ec30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d37f4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d37fc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3804c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d380c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3814c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d381c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3824c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d382c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3834c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d383c30  32760      1 ------ \Device\Afd\Endpoint
0x0000ba033d3844c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d384c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3854c0  32760      1 ------ \Device\Afd\Endpoint
0x0000ba033d385c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3864c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d386c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3874c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d387c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3884c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d388c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3894c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d389c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d38a4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d38ac30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d38b4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d38bc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d38c4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d38cc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d38d4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d38dc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d38e4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d38ec30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d38f4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d38fc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3904c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d390c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3914c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d391c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3924c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d392c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3934c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d393c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3944c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d394c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3954c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d395c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3964c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d396c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3974c0  32760      1 ------ \Device\Afd\Endpoint
0x0000ba033d397c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3984c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d398c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3994c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d399c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d39a4c0  32760      1 ------ \Device\Afd\Endpoint
0x0000ba033d39ac30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d39b4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d39bc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d39c4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d39cc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d39d4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d39dc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d39e4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d39ec30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d39f4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d39fc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3a04c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3a0c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3a14c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3a1c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3a24c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3a2c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3a34c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3a3c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3a44c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3a4c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3a54c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3a5c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3a64c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3a6c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3a74c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3a7c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3a84c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3a8c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3a94c0  32760      1 ------ \Device\Afd\Endpoint
0x0000ba033d3a9c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3aa4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3aac30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3ab4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3abc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3ac4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3acc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3ad4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3adc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3ae4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3aec30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3af4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3afc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3b04c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3b0c30  32760      1 ------ \Device\Afd\Endpoint
0x0000ba033d3b14c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3b1c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3b24c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3b2c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3b34c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3b3c30  32760      1 ------ \Device\Afd\Endpoint
0x0000ba033d3b44c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3b4c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3b54c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3b5c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3b64c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3b6c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3b74c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3b7c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3b84c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3b8c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3b94c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3b9c30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3ba4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3bac30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3bb4c0  32760      1 ------ \Device\Afd\Endpoint
0x0000ba033d3bbc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3bc4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3bcc30  32760      1 ------ \Device\Afd\Endpoint
0x0000ba033d3bd4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3bdc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3be400     16      0 R--r-d \Device\HarddiskVolume4\Windows\System32\en-US\sppc.dll.mui
0x0000ba033d3c0e70     14      0 R--r-d \Device\HarddiskVolume4\Windows\System32\PortableDeviceConnectApi.dll
0x0000ba033d3dc4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3dcc30  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3dd4c0  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d3ddc30  32760      1 ------ \Device\Afd\Endpoint
0x0000ba033d523d80      3      0 RW-rwd \Device\HarddiskVolume4\$Directory
0x0000ba033d525080  32762      1 ------ \Device\Afd\Endpoint
0x0000ba033d525660     15      0 R--r-d \Device\HarddiskVolume4\Windows\System32\en-US\w32time.dll.mui
0x0000ba033d525960     14      0 R--r-d \Device\HarddiskVolume4\Windows\System32\en-US\advapi32res.dll.mui
0x0000ba033d525d50  32768      1 R--r-d \Device\HarddiskVolume4\Windows\System32\en-US\user32.dll.mui
0x0000ba033d528330     13      0 R--r-d \Device\HarddiskVolume4\Windows\System32\TpmTasks.dll
0x0000ba033d5284c0     16      0 R--r-d \Device\HarddiskVolume4\Windows\System32\Sens.dll
0x0000ba033d5294e0      1      0 R--r-- \Device\HarddiskVolume4\ProgramData\Microsoft\Crypto\OIDInfo\DsOIDInfo.dat
0x0000ba033d533080     29      0 R--r-d \Device\HarddiskVolume4\Windows\System32\ncryptsslp.dll
0x0000ba033d533ca0      5      0 R--r-d \Device\HarddiskVolume4\Windows\System32\localspl.dll
0x0000ba033d539510      1      0 R--r-- \Device\HarddiskVolume4\Windows\SYSVOL\domain\Policies\{6AC1786C-016F-11D2-945F-00C04fB984F9}\GPT.INI
0x0000ba033d53b080     13      0 R--r-d \Device\HarddiskVolume4\Windows\System32\SecureTimeAggregator.dll
0x0000ba033d53b510      6      0 R--r-d \Device\HarddiskVolume4\Windows\System32\drivers\WdFilter.sys
0x0000ba033d53c440     14      0 R--r-d \Device\HarddiskVolume4\Windows\System32\mshtml.dll
0x0000ba033d53c7e0      3      0 R--r-d \Device\HarddiskVolume4\Windows\System32\edputil.dll
0x0000ba033d53cdd0      5      0 R--r-d \Device\HarddiskVolume4\Windows\System32\rasplap.dll
0x0000ba033d53d9e0  32767      1 ------ \Device\DeviceApi\SwDevice
0x0000ba033d53e4f0      2      0 RW-rwd \Device\HarddiskVolume4\$Directory
0x0000ba033d53ed80     10      0 R--r-d \Device\HarddiskVolume4\Windows\System32\APHostService.dll
0x0000ba033d53eef0     16      0 R--r-d \Device\HarddiskVolume4\Windows\System32\drivers\tunnel.sys
0x0000ba033d53f4d0  32762      1 RW-r-- \Device\HarddiskVolume4\Windows\System32\wbem\Repository\MAPPING3.MAP
0x0000ba033d53f720  32767      1 ------ \Device\DeviceApi\SwDevice
0x0000ba033d540080     16      0 R--r-d \Device\HarddiskVolume4\Windows\System32\WindowsPowerShell\v1.0\en-US\powershell.exe.mui
0x0000ba033d540920     14      0 R--r-d \Device\HarddiskVolume4\Windows\System32\sbservicetrigger.dll
0x0000ba033d541080  31863      1 RW-r-- \Device\HarddiskVolume4\Windows\System32\wbem\Repository\OBJECTS.DATA
0x0000ba033d541750     13      0 R--r-d \Device\HarddiskVolume4\Windows\System32\nci.dll
0x0000ba033d541d80  31895      1 RW-r-- \Device\HarddiskVolume4\Windows\System32\wbem\Repository\INDEX.BTR
0x0000ba033d543b10      1      0 R--rwd \Device\HarddiskVolume4\Windows\System32\MsDtc\Trace\dtctrace.log.2021-11-20-06-16-19-0794-00
0x0000ba033d543e10     10      0 R--r-d \Device\HarddiskVolume4\Windows\System32\certcli.dll
0x0000ba033d544520      8      0 R--r-d \Device\HarddiskVolume4\Windows\System32\perfos.dll
0x0000ba033d544940     12      0 R--r-d \Device\HarddiskVolume4\Windows\System32\xolehlp.dll
0x0000ba033d545740     16      0 R--r-d \Device\HarddiskVolume4\Windows\SystemResources\Windows.UI.Logon\pris\Windows.UI.Logon.en-US.pri
0x0000ba033d545ef0      8      0 R--r-d \Device\HarddiskVolume4\Windows\System32\Windows.Globalization.dll
0x0000ba033d548850     16      0 R--r-d \Device\HarddiskVolume4\Windows\System32\en-US\eqossnap.dll.mui
0x0000ba033d548b50     14      0 R--r-d \Device\HarddiskVolume4\Windows\System32\eqossnap.dll
0x0000ba033d549ef0     16      0 R--r-d \Device\HarddiskVolume4\Windows\System32\en-US\winrnr.dll.mui
0x0000ba033d54a2b0  32768      1 R--rw- \Device\HarddiskVolume4\Windows\System32
0x0000ba033d54a760     13      0 R--r-d \Device\HarddiskVolume4\Windows\System32\EditBufferTestHook.dll
0x0000ba033d54aca0     32      0 R--r-d \Device\HarddiskVolume4\Windows\System32\drivers\condrv.sys
0x0000ba033d54b4e0      1      1 RWDr-d \Device\HarddiskVolume4\Windows\System32\LogFiles\WMI\RtBackup\EtwRTUAL_Usermode_Provider.etl
0x0000ba033d54b9c0     11      0 R--r-d \Device\HarddiskVolume4\Windows\System32\vsocklib.dll
0x0000ba033d551450      3      0 RW-rwd \Device\HarddiskVolume4\$Directory
0x0000ba033d551870      9      0 R--r-d \Device\HarddiskVolume4\Windows\System32\en-US\adtschema.dll.mui
0x0000ba033d551ae0      7      0 R--r-d \Device\HarddiskVolume4\Windows\System32\enrollmentapi.dll
0x0000ba033d5534f0     15      0 R--r-d \Device\HarddiskVolume4\Windows\System32\adtschema.dll
0x0000ba033d553ca0     28      0 R--r-d \Device\HarddiskVolume4\Program Files\Windows Defender\MpCmdRun.exe
0x0000ba033d554420     15      0 R--r-d \Device\HarddiskVolume4\Windows\System32\InputLocaleManager.dll
0x0000ba033d556a30  32767      1 ------ \Device\Afd\Endpoint
0x0000ba033d55aef0  32766      1 R--rwd \Device\HarddiskVolume4\Windows\System32\spool\drivers\W32X86\PCC
0x0000ba033d55c3d0  32784      1 R--r-d \Device\HarddiskVolume4\Windows\System32\en-US\WSDMon.dll.mui
0x0000ba033d55def0      5      0 R--r-d \Device\HarddiskVolume4\Windows\assembly\NativeImages_v4.0.30319_64\System.Dired13b18a9#\ba988a52525fb02d83eb6dd2b5a698b6\System.DirectoryServices.ni.dll
0x0000ba033d55e160  32765      1 ------ \Device\Afd\Endpoint
0x0000ba033d55e2f0  32765      1 ------ \Device\Afd\Endpoint
0x0000ba033d560080  32768      1 ------ \Device\Afd\Endpoint
0x0000ba033d561080  32768      1 R--r-d \Device\HarddiskVolume4\Windows\System32\en-US\propsys.dll.mui
0x0000ba033d561210      4      0 R--r-d \Device\HarddiskVolume4\Windows\System32\NotificationController.dll
0x0000ba033d561ca0     16      0 R--r-d \Device\HarddiskVolume4\Windows\WindowsShell.Manifest
0x0000ba033d563ad0  32747      1 RW---- \Device\HarddiskVolume4\Users\Administrator\ntuser.dat.LOG2
0x0000ba033d564970  32765      1 ------ \Device\Afd\Endpoint
0x0000ba033d564d80  32604      1 ------ \Device\Afd\Endpoint
0x0000ba033d565b10  32765      1 ------ \Device\Afd\Endpoint
0x0000ba033d565ca0  32765      1 ------ \Device\Afd\Endpoint
0x0000ba033d566940      9      0 R--r-d \Device\HarddiskVolume4\Windows\System32\usoapi.dll
0x0000ba033d566ad0  32763      1 R--r-- \Device\HarddiskVolume4\Windows\Registration\R000000000006.clb
0x0000ba033d568430      1      0 R--r-- \Device\HarddiskVolume4\Windows\System32\config\systemprofile\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\7423F88C7F265F0DEFC08EA88C3BDE45_AA1E8580D4EBC816148CE81268683776
0x0000ba033d5686b0  32763      1 R--r-- \Device\HarddiskVolume4\Windows\Registration\R000000000006.clb
0x0000ba033d568b10     16      0 R--r-d \Device\HarddiskVolume4\Windows\System32\DsDeployRes.dll
0x0000ba033d56ba50      1      0 R--r-d \Device\HarddiskVolume4\Windows\System32\taskhostw.exe
