Offset(P)            #Ptr   #Hnd Access Name
0x0000be8e741fe8c0     12      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\rdbss.sys
0x0000be8e741fed10      7      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\csc.sys
0x0000be8e7423a700  32769      1 RW-r-- \Device\clfsTxfLog
0x0000be8e7423cdd0  32727      1 RWDr-d \Device\HarddiskVolume3\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDefenderAuditLogger.etl
0x0000be8e742791f0     11      0 R--r-d \Device\HarddiskVolume3앩溡睹条⁯⁡潧渠慹敫慬Ⱒ䈢敯潭戠慪戠獯≯∬慄桴⁡潧琠ꇅ慷朠⁯
0x0000be8e74279510     15      0 R--r-d \Device\HarddiskVolume3搠灩敯潬朠⁯앴瞡⁡敷獰敡整杮Ⱒ䠢敷앴憡搠晩敡敬洠⁯敬畲敮睴步湥⁧
0x0000be8e7428b250  32491      1 RW---- \Device\HarddiskVolume3\Windows\System32\config\SOFTWARE.LOG2
0x0000be8e7428b700      1      1 ------ \Device\NamedPipe\Sessions
0x0000be8e7428bbb0  29732      1 RW---- \Device\HarddiskVolume3\Windows\System32\config\SOFTWARE
0x0000be8e7428bed0  30419      1 RW---- \Device\HarddiskVolume3\Windows\System32\config\SYSTEM
0x0000be8e7428c1f0  32760      1 RW---- \Device\HarddiskVolume1\EFI\Microsoft\Boot\BCD.LOG
0x0000be8e7428c510  32603      1 RW---- \Device\HarddiskVolume3\Windows\System32\config\SYSTEM.LOG1
0x0000be8e7428c6a0  32352      1 RW---- \Device\HarddiskVolume3\Windows\System32\config\SOFTWARE.LOG1
0x0000be8e7428c830     31      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000be8e7428cb50  31262      1 RW---- \Device\HarddiskVolume1\EFI\Microsoft\Boot\BCD
0x0000be8e742c7090  32760      1 RW-r-d \Device\HarddiskVolume3\Windows\System32\LogFiles\WMI\Wifi.etl
0x0000be8e742c7370     23      0 RW-rwd \Device\HarddiskVolume3\$Secure:$SDH:$INDEX_ALLOCATION
0x0000be8e742c9760     13      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\USBHUB3.SYS
0x0000be8e742cdc60     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\udfs.sys
0x0000be8e74375b30     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\ndproxy.sys
0x0000be8e74376990     16      0 R--r-d \Device\HarddiskVolume3Ѐ
0x0000be8e743b80c0  32767      1 RW--w- \Device\HarddiskVolume3\swapfile.sys
0x0000be8e743b8250  32579      1 RW-rw- \Device\HarddiskVolume3\Users\ricksanchez\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\LocalState\MediaDb.v1.sqlite-shm
0x0000be8e743b8d40     10      0 R--r-d \Device\HarddiskVolume3\Windows\System32\imapi2.dll
0x0000be8e743b96a0  32765      1 RWD--- \Device\HarddiskVolume3\DumpStack.log.tmp
0x0000be8e743b9830      5      0 R--r-d \Device\HarddiskVolume3\Windows\System32\profapi.dll
0x0000be8e743b9ce0  32763      1 RW--w- \Device\HarddiskVolume3\pagefile.sys
0x0000be8e744403f0     14      0 R--r-d \Device\HarddiskVolume3\Windows\System32\win32k.sys
0x0000be8e74440710     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\imm32.dll
0x0000be8e744416b0     15      0 R--r-d \Device\HarddiskVolume3\Windows\System32\csrsrv.dll
0x0000be8e744427e0     16      0 R--r-d \Device\HarddiskVolume3\Windows\System32\drivers\hidparse.sys
0x0000be8e745283f0     33      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000be8e74528bc0  32768      1 R--r-d \Device\HarddiskVolume3\Windows\System32\en-US\user32.dll.mui
0x0000be8e7452a4c0  65535      2 R--rwd \Device\HarddiskVolume3\Users\ricksanchez\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_msconfig_exe
0x0000be8e7452b780     32      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000be8e745801a0     12      0 R--r-d \Device\HarddiskVolume3\Windows\System32\umpdc.dll
0x0000be8e74580330  32767      1 ------ \Device\NamedPipe\InitShutdown
0x0000be8e74580e20  32768      1 ------ \Device\DeviceApi\CMNotify
0x0000be8e74581780  30913      1 ------ \Device\DeviceApi\CMApi
0x0000be8e74581c30     13      0 R--r-d \Device\HarddiskVolume3\Windows\System32\msasn1.dll
0x0000be8e745b3260     12      0 R--r-d \Device\HarddiskVolume3\Windows\System32\TSpkg.dll
0x0000be8e745b3580      3      0 R--r-d \Device\HarddiskVolume3\Windows\System32\NtlmShared.dll
0x0000be8e745b3710     13      0 R--r-d \Device\HarddiskVolume3\Windows\System32\logoncli.dll
0x0000be8e745b3a30      2      0 R--r-d \Device\HarddiskVolume3\Windows\System32\cryptbase.dll
0x0000be8e745b3bc0      3      0 R--r-d \Device\HarddiskVolume3\Windows\System32\cryptdll.dll
0x0000be8e745b3d50     12      0 R--r-d \Device\HarddiskVolume3\Windows\System32\netlogon.dll
0x0000be8e745b3ee0      6      0 R--r-d \Device\HarddiskVolume3\Windows\System32\mswsock.dll
0x0000be8e745b4200     14      0 R--r-d \Device\HarddiskVolume3\Windows\System32\KerbClientShared.dll
0x0000be8e745b4390     12      0 R--r-d \Device\HarddiskVolume3\Windows\System32\netprovfw.dll
0x0000be8e745b4520      9      0 R--r-d \Device\HarddiskVolume3\Windows\System32\negoexts.dll
0x0000be8e745b46b0      5      0 R--r-d \Device\HarddiskVolume3\Windows\System32\cryptsp.dll
0x0000be8e745b4840  32767      1 -W-rw- \Device\HarddiskVolume3\Windows\debug\PASSWD.LOG
0x0000be8e745b4b60     10      0 R--r-d \Device\HarddiskVolume3\Windows\System32\gmsaclient.dll
0x0000be8e745b4cf0     10      0 R--r-d \Device\HarddiskVolume3\Windows\System32\netutils.dll
0x0000be8e745b4e80  32765      1 RW---- \Device\HarddiskVolume3\Windows\System32\config\SECURITY.LOG2
0x0000be8e745b51a0  32764      1 RW---- \Device\HarddiskVolume3\Windows\System32\config\SECURITY.LOG1
0x0000be8e745b5330     14      0 R--r-d \Device\HarddiskVolume3\Windows\System32\joinutil.dll
0x0000be8e745b54c0  31265      1 RW---- \Device\HarddiskVolume3\Windows\System32\config\SECURITY
0x0000be8e745b5650      6      0 R--r-- \Device\HarddiskVolume3\Windows\Globalization\Sorting\SortDefault.nls
0x0000be8e745b57e0     12      0 R--r-d \Device\HarddiskVolume3\Windows\System32\dnsapi.dll
0x0000be8e745b5970  32783      1 R--r-d \Device\HarddiskVolume3\Windows\System32\en-US\lsasrv.dll.mui
0x0000be8e745b5b00     32      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000be8e745b5c90     11      0 R--r-d \Device\HarddiskVolume3\Windows\System32\msprivs.dll
0x0000be8e745b5e20     12      0 R--r-d \Device\HarddiskVolume3\Windows\System32\kerberos.dll
0x0000be8e745b6140     11      0 R--r-d \Device\HarddiskVolume3\Windows\System32\IPHLPAPI.DLL
0x0000be8e745b62d0     17      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000be8e745b65f0     15      0 R--r-d \Device\HarddiskVolume3\Windows\System32\cloudAP.dll
0x0000be8e745b6910     14      0 R--r-d \Device\HarddiskVolume3\Windows\System32\aadcloudap.dll
0x0000be8e745b6aa0     17      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000be8e745b6c30     13      0 R--r-d \Device\HarddiskVolume3\Windows\System32\pku2u.dll
0x0000be8e745d90e0  32768      1 RW---- \Device\HarddiskVolume3\Windows\System32\config\SAM.LOG2
0x0000be8e745d9400     10      0 R--r-d \Device\HarddiskVolume3\Windows\System32\rsaenh.dll
0x0000be8e745d9590     10      0 R--r-d \Device\HarddiskVolume3\Windows\System32\sspisrv.dll
0x0000be8e745d9720      8      0 R--r-d \Device\HarddiskVolume3\Windows\System32\dpapisrv.dll
0x0000be8e745d98b0     11      0 R--r-d \Device\HarddiskVolume3\Windows\System32\msvcp110_win.dll
0x0000be8e745d9a40     33      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000be8e745d9bd0  32767      1 ------ \Device\NamedPipe\ntsvcs
0x0000be8e745d9d60  31276      1 RW---- \Device\HarddiskVolume3\Windows\System32\config\SAM
0x0000be8e745d9ef0  32766      1 RW---- \Device\HarddiskVolume3\Windows\System32\config\SAM.LOG1
0x0000be8e745da080  32768      1 R--rw- \Device\HarddiskVolume3\Windows\System32
0x0000be8e745da3a0      4      0 R--r-d \Device\HarddiskVolume3\Windows\System32\wkscli.dll
0x0000be8e745da530     11      0 R--r-d \Device\HarddiskVolume3\Windows\System32\MicrosoftAccountCloudAP.dll
0x0000be8e745da6c0     15      0 R--r-d \Device\HarddiskVolume3\Windows\System32\schannel.dll
0x0000be8e745da850     10      0 R--r-d \Device\HarddiskVolume3\Windows\System32\credssp.dll
0x0000be8e745da9e0      5      0 R--r-d \Device\HarddiskVolume3\Windows\System32\cdpsvc.dll
0x0000be8e745dab70      1      1 ------ \Device\NamedPipe\ntsvcs
0x0000be8e745dad00      3      0 R--r-d \Device\HarddiskVolume3\Windows\System32\wdigest.dll
0x0000be8e745db1b0      1      1 ------ \Device\NamedPipe\lsass
0x0000be8e745db340  32766      1 R--rwd \Device\HarddiskVolume3\Windows\ServiceState
0x0000be8e745db4d0      9      0 R--r-d \Device\HarddiskVolume3菹౽琀謹ౕ䊍褂ﱅ警茂˂㭦痆⯵ﱕ𣏕ｑၵ䶋勸痿
0x0000be8e745db660  32767      1 ------ \Device\NamedPipe\ntsvcs
0x0000be8e745db7f0     11      0 R--r-d \Device\HarddiskVolume3\Windows\System32\scesrv.dll
0x0000be8e745db980     10      0 R--r-d \Device\HarddiskVolume3\Windows\System32\kdcpw.dll
0x0000be8e745dbca0     16      0 ------ \Device\HarddiskVolume3\Windows\System32\C_28591.NLS
0x0000be8e745dc150     12      0 R--r-d \Device\HarddiskVolume3\Windows\System32\efslsaext.dll
0x0000be8e745dc2e0  32768      1 R--r-d \Device\HarddiskVolume3\Windows\System32\en-US\combase.dll.mui
0x0000be8e745dc600     13      0 R--r-d \Device\HarddiskVolume3\Windows\System32\fontdrvhost.exe
0x0000be8e745dc790      4      0 R--r-d \Device\HarddiskVolume3\Windows\System32\WUDFPlatform.dll
0x0000be8e745dc920  32767      1 ------ \Device\NamedPipe\scerpc
0x0000be8e745dcab0     11      0 R--r-d \Device\HarddiskVolume3\Windows\System32\svchost.exe
0x0000be8e745dd280  32768      1 R--rw- \Device\HarddiskVolume3\Windows\System32
0x0000be8e745dd730  32768      1 ------ \Device\NamedPipe\Sessions\0\AppContainerNamedObjects\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
0x0000be8e745dd8c0     10      0 R--r-d \Device\HarddiskVolume3\Windows\System32\scecli.dll
0x0000be8e745dda50      9      0 R--r-d \Device\HarddiskVolume3\Windows\System32\fwbase.dll
0x0000be8e745ddbe0      7      0 R--r-d \Device\HarddiskVolume3\Windows\System32\umpnpmgr.dll
0x0000be8e745de090  32767      1 ------ \Device\NamedPipe\scerpc
0x0000be8e745de540  16753      1 RW-rw- \Device\HarddiskVolume3\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd
0x0000be8e745de6d0      7      0 R--r-d \Device\HarddiskVolume3\Windows\System32\ntmarta.dll
0x0000be8e745de860     12      0 R--r-d \Device\HarddiskVolume3\Windows\System32\FirewallAPI.dll
0x0000be8e745de9f0  27536      1 RW-rw- \Device\HarddiskVolume3�뼻始뺐灣붰䔍벮뮋沇먶ሌ뢿ꯟ뜝⧷땆칢댲냎ᶶ귧齨뽭㛈삁�섇ᷠ섺�섹᜼섏␰삯⯈쀭⾩뾋賮뺵䏛붾ᕿ벝芛뭅䢛릲妍럎隰땦闥뽗υ삹䄏솔蛞숙႑쉧�슅兴쉶﯅숶쇜帰션
0x0000be8e745deb80      1      0 R--r-- \Device\HarddiskVolume3\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.StartMenuExperienceHost_10.0.19041.1_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat
0x0000be8e745ded10  32768      1 R--rw- \Device\HarddiskVolume3\Windows\System32
0x0000be8e745df1c0      1      1 ------ \Device\NamedPipe\scerpc
0x0000be8e745df350      6      0 R--r-d \Device\HarddiskVolume3\Windows\System32\profext.dll
0x0000be8e745df4e0  32783      1 R--r-d \Device\HarddiskVolume3\Windows\System32\en-US\services.exe.mui
0x0000be8e745df670     17      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000be8e745df990  31333      1 ------ \Device\DeviceApi\CMApi
0x0000be8e745dfb20     12      0 R--r-d \Device\HarddiskVolume3\Windows\System32\gpapi.dll
0x0000be8e745dfcb0     32      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000be8e745dfe40     16      0 R--r-d \Device\HarddiskVolume3\Windows\Fonts\vgasys.fon
0x0000be8e745e0160     11      0 R--r-d \Device\HarddiskVolume3\Windows\System32\umpo.dll
0x0000be8e745e02f0      9      0 R--r-d \Device\HarddiskVolume3\Windows\System32\slc.dll
0x0000be8e745e0480      2      0 R--r-d \Device\HarddiskVolume3\Windows\System32\sppc.dll
0x0000be8e745e0610     15      0 R--r-d \Device\HarddiskVolume3\Windows\System32\tdh.dll
0x0000be8e745e07a0     23      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000be8e745e0930     13      0 R--r-d \Device\HarddiskVolume3\Windows\System32\dxgi.dll
0x0000be8e745e0ac0     11      0 R--r-d \Device\HarddiskVolume3\Windows\System32\umpoext.dll
0x0000be8e745f0af0      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e75652270  32760      1 RW-r-d \Device\HarddiskVolume3\Windows\System32\SleepStudy\UserNotPresentSession.etl
0x0000be8e75655ab0  32758      1 ------ \Device\Afd\Endpoint
0x0000be8e756576d0     16      0 R--r-d \Device\HarddiskVolume3\Windows\Fonts\marlett.ttf
0x0000be8e756584e0     14      0 R--r-d \Device\HarddiskVolume3\Windows\System32\kernel.appcore.dll
0x0000be8e75659de0  32764      1 ------ \Device\Afd\Endpoint
0x0000be8e75663720     19      0 RW-rwd \Device\HarddiskVolume5\$BitMap
0x0000be8e75663b70     33      0 RW-rwd \Device\HarddiskVolume5\$Mft::$BITMAP
0x0000be8e75664cb0      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e75665270      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e756656c0      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e75665df0      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e756660d0      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e75666240      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e75666ae0      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e75666c50      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e75666dc0      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e75667210      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e756674f0      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e75667660      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e756677d0      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e75667940      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e75667ab0      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e75667d90      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e75668070      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e756681e0      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e75668350      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e756687a0      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e75668a80      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e75668bf0      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e75668ed0      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e756691b0      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e75669770      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e75669bc0      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e75669d30      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e7566a180      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e7566ad00      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e7566ae70      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e7566b5a0      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e7566c120      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e7566c290      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e7566c400      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e7566dc70      2      0 RW-rwd \Device\HarddiskVolume3\$MapAttributeValue
0x0000be8e756c3400     12      0 R--r-d \Device\HarddiskVolume3\Windows\System32\bisrv.dll
0x0000be8e756c3a40     32      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000be8e756c4080      9      0 R--r-d \Device\HarddiskVolume3\Windows\System32\uxtheme.dll
0x0000be8e756c5980     20      0 RW-rwd \Device\HarddiskVolume3\$Directory
0x0000be8e756c6790      7      0 R--r-d \Device\HarddiskVolume3\Windows\System32\d3d11.dll
0x0000be8e756c6920      9      0 R--r-d \Device\HarddiskVolume3\Windows\System32\CoreUIComponents.dll
0x0000be8e756c70f0      8      0 R--r-d \Device\HarddiskVolume3\Windows\System32\dwmghost.dll
0x0000be8e756c75a0     10      0 R--r-d \Device\HarddiskVolume3\Windows\System32\SystemEventsBrokerServer.dll
0x0000be8e756c7730     13      0 R--r-d \Device\HarddiskVolume3\Windows\System32\dwm.exe
0x0000be8e756c7be0      3      0 R--r-d \Device\HarddiskVolume3\Windows\System32\LogonController.dll
0x0000be8e756c83b0     11      0 R--r-d \Device\HarddiskVolume3\Windows\System32\dwmredir.dll
