Offset(P)            #Ptr   #Hnd Access Name
0x0000000000e97cc0      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_nk0mq6uag958287o760eajnp53
0x0000000000e97d68      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_ffe4qdqoba9pjksm1sfss9nii6
0x0000000000e97e98      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_8hbkii4hgih3t53clpcio8elt1
0x0000000000e97f80      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_2orbl0449mgj1uuj3ed24eopk3
0x0000000001949408      1      1 RW-rw- \Device\HarddiskVolume1\Windows\WindowsUpdate.log
0x0000000001949908      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_t53o99g76kmp087emrmkevl1s4
0x00000000019499b0      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.6001.18000_none_5cdbaa5a083979cc
0x000000000194a5a8      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft-windows-t..ppcompat-deployment_31bf3856ad364e35_6.0.6001.18000_none_cd6a89ab0d06b5cc.manifest
0x000000000194a8f8      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft-windows-t..vercommandlinetools_31bf3856ad364e35_6.0.6001.18000_none_ba438ee2a4c2fc07.manifest
0x000000000194ac68      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_v80hq3ise50cna469v5h9afdo7
0x000000000194b820      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000000194bb68      1      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-DNS-Server-Full-Role-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000.mum
0x000000000194ce60      1      1 RW-rw- \Device\HarddiskVolume1\Windows\WindowsUpdate.log
0x000000000194cf80      9      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000000194d028      1      1 RW-rw- \Device\HarddiskVolume1\Windows\WindowsUpdate.log
0x000000000194d258      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000000194d8f0      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_6oah3le4978p8141tp1sp16203
0x000000000194dd40      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_lj9ftr5enib3os3r7prtj475o1
0x000000000194df80      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_ubrvcuq7i3hq2mo4cmgpp39nc3
0x000000000194e260      1      1 RW-rw- \Device\HarddiskVolume1\Windows\WindowsUpdate.log
0x000000000194e870      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_19b2h4tbm2v530uhid8b1d8kr4
0x000000000194ed18      1      1 ------ \Device\NamedPipe\lsarpc
0x000000000194f028      1      1 RW-rw- \Device\HarddiskVolume1\Windows\WindowsUpdate.log
0x000000000194f180      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.6001.18000_none_5cdbaa5a083979cc
0x000000000194f488      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000000194f9d8      2      0 R--r-- \Device\HarddiskVolume1\Users\Administrator\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\5080DC7A65DB6A5960ECD874088F3328_BC00434159DAE8351451CCE9C748F5D7
0x000000000194fa90      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000000194fd80      5      0 R--r-d \Device\VBoxMiniRdr\Vboxsvr\101\FTK-Imager\FTK Imager.exe
0x0000000001950290      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_u86mqu5p9g2bls2atg14ubic86
0x00000000019504d0      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\rasplap.dll
0x00000000019505c0      1      1 RW-rw- \Device\HarddiskVolume1\Windows\WindowsUpdate.log
0x0000000001950718      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x0000000001951098      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_fi1f1lt8s7c8d3vhf66jh849i2
0x00000000019517a8      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\msil_microsoft.storage.sanmmc_31bf3856ad364e35_6.0.6001.18000_none_751374054d7e3040.manifest
0x0000000001952028      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft-windows-r..mintools-deployment_31bf3856ad364e35_6.0.6001.18000_none_5b4ccb40307bd07d.manifest
0x00000000019523e0      2      1 ------ \Device\Afd\Endpoint
0x0000000001952528      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x0000000001952628      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_3kl58ndm9t7egetujm94mcp280
0x0000000001953160      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x00000000019533e0      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_kfmquh90que14bosl00phvuif6
0x00000000019535d0      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_qg94cs09v40kfqs263fch1ien6
0x0000000001953780      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_lrvjma8ospqd3if4birdquqh13
0x0000000001953968      1      1 ------ \Device\NamedPipe\samr
0x0000000001953f80      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x0000000001954730      1      1 RW-rw- \Device\HarddiskVolume1\Windows\WindowsUpdate.log
0x0000000001954828      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_t5rvraaiaevv1voaa3gd0lukd5
0x0000000001954970      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_an3f79fg7e1pu74fn1qv8c70d6
0x0000000001954af8      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_0monno3k1j4a2dtgbu9o7s4c04
0x0000000001954ba0      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_eec9m471ul6ov3bkn73lqjrku3
0x0000000001954da0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x0000000001955038      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x0000000001955c08      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_ks32ovvufcobhq0ciktp7pu4i7
0x0000000001956328      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x0000000001956470      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x00000000019565f0      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_qj3f6a9vpibgi82hf2jqa7kdb6
0x00000000019566a8      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\crypt32.dll.mui
0x0000000001956ba8      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\msil_provisionstorage_31bf3856ad364e35_6.0.6001.18000_none_cf6d0f660fbfa3a8.manifest
0x0000000001957028      1      1 RW-rw- \Device\HarddiskVolume1\Windows\WindowsUpdate.log
0x0000000001957290      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x00000000019576e0      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_03575b55hcbms0gu23ov5jtt95
0x0000000001958300      1      0 R--rwd \Device\HarddiskVolume1\xampp\mysql\data\phpmyadmin\pma_recent.frm
0x00000000019586d8      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_8jb84psv86solua4j4ng4gvja0
0x0000000001958960      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_4oofn6pkse8r5lcc7tt3ng01o0
0x0000000001958d88      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_np75in9r02u8duphcm67nc3ft6
0x00000000019595c8      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_ahestcnld6d5q2n2jtjlb1mip0
0x0000000001959dc8      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_4u1kkmru873i6bfm2iov8hvjf3
0x000000000195a1f0      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\radardt.dll
0x000000000195a4f8      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_141qc3oipaa8rv5dk8163i38o3
0x000000000195b780      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_2oiqlgbtdc93hh3m5g7oof15m3
0x000000000195ba68      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_hoo07q91kvetkch8kp02dmvls5
0x000000000195bbb8      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_87ao5v81srevvp9mgvgkumcrs2
0x000000000195bd20      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_pgfamlneeg9p1k79qht7kijdt3
0x000000000195bea0      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_rfv952gpnsodvfetjvrpjd9g61
0x000000000195c510      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft-windows-t..erpolicy-deployment_31bf3856ad364e35_6.0.6001.18000_none_6acb039706633bf7.manifest
0x000000000195c5f8      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft-windows-t..vices-licenseserver_31bf3856ad364e35_6.0.6001.18000_none_a147e0cd9e883cc7.manifest
0x000000000195c920      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft-windows-t..eserver-wmiprovider_31bf3856ad364e35_6.0.6001.18000_none_5cd4954945deb4fc.manifest
0x000000000195cc48      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_ptan0vj8sk4oqnuqp82sf3pv57
0x000000000195ccf0      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_l9ta4r3k2ovlu8ln9jelsmocf3
0x000000000195d2a8      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\msil_microsoft.web.management.aspnetclient_31bf3856ad364e35_6.0.6001.18000_none_f311eac54bee5d75.manifest
0x000000000195de38      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_tjhobtf8g7cack5csmi4t3toi6
0x000000000195df80      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_utj7n7d9g0efq4ch0hu9mn46v7
0x000000000195e5a8      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft-windows-p..g-server-msw3prtdll_31bf3856ad364e35_6.0.6001.18000_none_c275c4cb013d7061.manifest
0x000000000195eef8      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_2dm0t7g5aiagek9kts42rfd9n4
0x000000000195f790      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_i2nnk44r85vlb4khopcl4j9eq5
0x000000000195f8a0      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_1a6ned0ss22gketlehhr8i3sr5
0x000000000195fb10      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000000195fd10      1      0 R--rw- \Device\HarddiskVolume1\Users\Administrator\Links\Public.lnk
0x0000000001960678      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.6001.18000_none_5cdbaa5a083979cc
0x00000000019607d8      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\crypt32.dll.mui
0x00000000019612c0      1      1 RW-rw- \Device\HarddiskVolume1\Windows\WindowsUpdate.log
0x0000000001961368      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_t9dippi0deigkui844kn2ecns5
0x0000000001961c58      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x0000000001962650      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_adfcb8rarhkdhn08kmu0koidu7
0x0000000001962720      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_f2k8mel9r68tavvq83l2rrrgv6
0x0000000001962878      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_o89asr9mcpnbv6bjlkbqcs7180
0x0000000001962db8      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x0000000001962ec8      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_vvq59p7ecoa26ps9ql5c63ioe6
0x00000000019631f0      2      1 R--rwd \Device\HarddiskVolume1\Users\Administrator\Links
0x0000000001963298      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_pqihre9lt125di354hj0r2c1j3
0x0000000001963340      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\mscms.dll
0x0000000001963488      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\shell32.dll
0x00000000019637c0      1      1 RW-rw- \Device\HarddiskVolume1\Windows\WindowsUpdate.log
0x0000000001963890      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x0000000001963a80      1      1 R--rw- \Device\HarddiskVolume1\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.6001.18000_none_5cdbaa5a083979cc
0x0000000001963c48      1      0 R--r-- \Device\HarddiskVolume1\Windows\servicing\Packages\Microsoft-Windows-PreviousVersions-Package~31bf3856ad364e35~x86~~6.0.6001.18000.mum
0x0000000001963f80      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x0000000001965198      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_q3gdgd8mlhqat44tpioks3kkt1
0x00000000019666f8      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x00000000019667a8      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\logon.scr
0x0000000001966f80      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_m6obrre54o05mpb6vacp6p0am1
0x0000000001967250      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wups2.dll
0x0000000001967c48      5      0 R--r-d \Device\VBoxMiniRdr\Vboxsvr\101\FTK-Imager\boost_system-vc100-mt-1_49.dll
0x0000000001967f80      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_0efv334qpcj1q3iuljouccjno1
0x0000000001969028      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_t2674fd2donj2cd0ovlcq0pb47
0x0000000001969c38      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\VBoxOGLerrorspu.dll
0x0000000001969d08      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_gtr46r3g0274mni4s8ahblcf21
0x0000000001969e38      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\drivers\hidclass.sys
0x000000000196a280      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_f8ra1keoaddfprs74ivv6d8qf7
0x000000000196ac20      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_s037nf7mhmv3nmhati8nnan933
0x000000000196af40      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000000196b500      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_d0iiukkol62mbqh3mgq8mgpjt7
0x000000000196b5a8      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_812gdq72399t0thgh5mg3r4791
0x000000000196b8e8      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_d35ukb86guaajc01gv2m99t5p3
0x000000000196b9c0      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_g7plmabnq8b10jlbcp10r8s7e6
0x000000000196ba68      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_qo67v73if7ujl27tul0u0e6650
0x000000000196c370      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_l4n6thqo5tk73ph3te5grprao6
0x000000000196c988      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft-windows-d..rvices-legacy-tools_31bf3856ad364e35_6.0.6001.18000_none_8bad8e329b1d0830.manifest
0x000000000196ccd8      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft-windows-d..vices-image-library_31bf3856ad364e35_6.0.6001.18000_none_7e585c013e9d51ea.manifest
0x000000000196d038      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000000196d4f0      1      1 RW-r-- \Device\HarddiskVolume1\xampp\mysql\data\phpmyadmin\pma_users.ibd
0x000000000196d850      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_kj5mr9kdgah8lb48lga0labfs2
0x000000000196dde0      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft-windows-dns-server-wmiprovider_31bf3856ad364e35_6.0.6001.18000_none_30be41eaf62a9932.manifest
0x000000000196eaf0      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_r13kk41k1v8j9mfvs1q170gu26
0x000000000196eba8      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000000196fa80      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_0423ljh0kr85pb03totfhs9f85
0x000000000196fbd0      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_td0iskn0j6eb1ob4br46qaoe33
0x000000000196fe98      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_nhv0q9218d6m23qeba5datcup3
0x00000000019707c0      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_q40m0vndb088k2cc0h29bdr3r7
0x0000000001970a78      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_4ftdudvjv22jb4rf0eh1ptj5i5
0x0000000001970d88      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_vmd1j80f2l4kpqv172ac12nqn5
0x0000000001970f80      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_fk5trokc9a8o9a4amq80ufpf11
0x00000000019713d0      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_1pbn2lsuscgqfbpg6ctlb0jcj6
0x0000000001971928      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_qftdpam8ldsnr7ruhrehgto052
0x0000000001971f80      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x0000000001972f80      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_j27ajvdtboi1l1qjlbuh6a6jk0
0x00000000019738e0      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_0n7egnsla3pbkk0h9g2k2h36f6
0x0000000001974688      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x00000000019749c0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x0000000001975488      3      1 RW-rwd \Device\HarddiskVolume1\xampp\mysql\data\mysql\proc.MYI
0x00000000019756d0      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft-windows-t..seserver-deployment_31bf3856ad364e35_6.0.6001.18000_none_116d39f945724c59.manifest
0x0000000001975a60      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft-windows-t..iondirectory-client_31bf3856ad364e35_6.0.6001.18000_none_0364a16779271c5e.manifest
0x0000000001976ae0      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft-windows-tsproxy-wmiprovider_31bf3856ad364e35_6.0.6001.18000_none_23c696b3774980c0.manifest
0x0000000001977028      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_vqf4gcrnpe4to9nc25t2buvs25
0x0000000001977540      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_mmemtnngrtdrftfr1vrq3r4t35
0x0000000001977958      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_4d3tn5hrjp6cqenldiookscmt3
0x0000000001977b50      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x0000000001977f40      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_i9d90etsu5kdrma08lrcrk2ns1
0x0000000001978028      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_3l9k7jmbmame1nft6n48mjvm72
0x00000000019782f8      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_failoverclusters.snapin_31bf3856ad364e35_6.0.6001.18000_none_02a7bd6d481079dd.manifest
0x00000000019784e0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x00000000019785f8      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_gdn6d0o5rn3r51be726q4il4e1
0x0000000001979368      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_4g194tqm20dmighgfhtknuch63
0x0000000001979468      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_kqsfdjiepc18pcitmqh38effb3
0x0000000001979690      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_otbfr9efu752iig6hfe08kf9e1
0x0000000001979aa8      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft-windows-i..tensions-deployment_31bf3856ad364e35_6.0.6001.18000_none_884ad9c89fb73160.manifest
0x0000000001979e38      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft-windows-t..icenseserver-arwapi_31bf3856ad364e35_6.0.6001.18000_none_cb475bbed028fb6a.manifest
0x000000000197a028      1      0 R--rwd \Device\HarddiskVolume1\xampp\mysql\data\phpmyadmin\pma_history.frm
0x000000000197a1f0      1      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Tasks\Microsoft\Windows\CertificateServicesClient\UserTask-Roam
0x000000000197a5e0      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_j2li3qlehvhv88m1faprfb08i6
0x000000000197a688      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_6d29l51g1a60343tefosu20467
0x000000000197aa58      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\NetworkItemFactory.dll.mui
0x000000000197b780      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_st4n8i2e157807lv88ql7vj1v7
0x000000000197bb58      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_lgto9msjjodvg341pet571c685
0x000000000197be98      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_gssjehdre22tn2a9230j38f3b0
0x000000000197bf40      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_6mfgojjfmpft794on3v4e3isj3
0x000000000197c028      8      0 RW-rw- \Device\HarddiskVolume1\xampp\tmp\sess_s35v3pa63nace6ff2sjus9c467
0x000000000197c3a0      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000000197c708      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft-windows-t..rectory-wmiprovider_31bf3856ad364e35_6.0.6001.18000_none_880d2876c09796f9.manifest
0x000000000197ca18      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft-windows-t..provider-deployment_31bf3856ad364e35_6.0.6001.18000_none_1c5430d5c2d49b33.manifest
0x000000000197ccb0      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft-windows-photo-common_31bf3856ad364e35_6.0.6001.18000_none_7965ffc39c1226da.manifest
0x000000000197e190      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft-windows-c..eservices-ca-certdb_31bf3856ad364e35_6.0.6001.18000_none_a649e3e7dd50dfb7.manifest
0x000000000197e418     11      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000000197e8e0      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft-windows-d..t-server-deployment_31bf3856ad364e35_6.0.6001.18000_none_d9dfe2a08d4bd040.manifest
0x000000000197ec70      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft-windows-d..es-boot-program-api_31bf3856ad364e35_6.0.6001.18000_none_d8e03aec7de2c76f.manifest
0x000000000197ef80      1      0 R--rwd \Device\HarddiskVolume1\Windows\winsxs\Manifests\x86_microsoft-windows-d..agement-commandline_31bf3856ad364e35_6.0.6001.18000_none_c6cb91f261d70458.manifest
0x000000000197f0c8      3      1 RW-rwd \Device\HarddiskVolume1\xampp\mysql\data\mysql\event.MYI
0x000000000197f698      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
